file_name,label
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_digital_patient31472_study13_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_digital_patient31967_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_digital_patient35645_study4_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_digital_patient39987_study7_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_digital_patient40957_study2_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_digital_patient41373_study4_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_digital_patient46267_study3_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient01221_study32_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient01600_study3_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient02397_study2_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient09386_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient10001_study7_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient13968_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient14230_study5_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient14751_study3_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient16161_study2_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient26396_study2_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient28641_study8_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient30734_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient32663_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient39206_study4_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient41372_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient43049_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient51908_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2400/train_synthetic_photographic_patient64522_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_digital_patient13962_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_digital_patient14856_study2_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_digital_patient35631_study13_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_digital_patient35730_study5_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_digital_patient36214_study3_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_digital_patient44608_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_digital_patient49512_study2_view2_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_digital_patient57224_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_photographic_patient11302_study14_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_photographic_patient22828_study3_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_photographic_patient31287_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_photographic_patient35631_study13_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_photographic_patient45123_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_photographic_patient45165_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_photographic_patient46267_study3_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_photographic_patient51688_study2_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2600/train_synthetic_photographic_patient60076_study1_view1_frontal.jpg,0
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient01221_study21_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient07882_study2_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient08579_study6_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient08579_study8_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient10960_study2_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient11302_study22_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient14230_study3_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient16951_study1_view2_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient17427_study3_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient17553_study7_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient19635_study11_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient23628_study3_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient23628_study4_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient27409_study3_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient28637_study6_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient28641_study6_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient28746_study68_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient30631_study2_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient31116_study5_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient32855_study2_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient34663_study7_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient34722_study7_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient34741_study10_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient35787_study7_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient36625_study11_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient37062_study7_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient37240_study6_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient39932_study7_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient41238_study2_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient41545_study11_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient42983_study1_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient43389_study3_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient44392_study6_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient48303_study7_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_digital_patient49386_study1_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient00738_study9_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient01801_study4_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient02725_study3_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient02989_study13_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient03475_study1_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient04641_study13_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient08086_study10_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient08173_study12_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient08943_study5_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient09093_study5_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient11018_study6_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient14167_study8_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient15218_study13_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient20191_study8_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient20280_study2_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient23628_study9_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient27409_study3_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient28345_study4_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient28637_study11_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient29002_study6_view1_frontal.jpg,1
/root/xray_object_detection/Malaria-Project/yolov3/datadrive2/dataset/synthetic/other_2200/train_synthetic_photographic_patient29309_study1_view1_frontal.jpg,1
